requested_n_ribs,effective_n_ribs,th_front,th_back,xf,zf,phi_ribs,th_ribs,winding_number,area_factor,normed_fx,normed_fz,reward,E_front,E_back
3,3,0.002095960422469659,0.003585615200897028,0.02379539037688183,0.058421635729890786,[11.03791194 -9.96237244  3.53635774],[0.00281555 0.00267695 0.00211414],0.24844023311077984,0.2521178513398931,0.21452690093643276,0.028232859496127433,-0.6868521258909783,0.01780556321883423,0.04884997557197862
3,3,0.0021815054985782453,0.004157849696888391,0.06624455551316377,0.0458878281573567,[-8.02260226  9.44134244  4.34588418],[0.00256637 0.00238613 0.00216536],0.2423237935366167,0.153658131648724,0.28622216016913316,0.20348820923943514,-0.47871587611503874,0.017025734575587724,0.0853463072222948
3,3,0.002767018805466314,0.003836201294727293,0.06380507089993481,0.04277545318927367,[  1.59492072 -20.44852902  16.32371145],[0.00231173 0.00252154 0.00240378],0.24689095023600013,0.2528507516649362,0.3677494418933589,0.4600039568889397,-0.40748718690535557,0.038067914266980765,0.06031643316559083
3,3,0.0022182415284627203,0.0039187187990153876,0.10186059399992853,-0.03403762959709722,[39.68833817 29.2381094  23.13071061],[0.00209284 0.0026536  0.00207697],0.2557093258333425,0.295258011170727,0.40420033308056746,0.24551590180365562,-0.7096517682809813,0.024271296016848635,0.06121158735389992
3,3,0.002512528734400732,0.004751011678021641,0.03585942257301322,0.035533282133368704,[26.80439976 11.27520281  6.05568489],[0.00281536 0.0021605  0.00240506],0.24838639344130345,0.2080556011892536,0.425069010942259,0.08741408507172953,-0.7940969205010865,0.027827482153577207,0.10043555341811738
3,3,0.002688249314226924,0.004707103939046844,0.23244036183405548,0.03405694398453907,[-0.43423198  4.55364046  3.1648912 ],[0.00273466 0.00270724 0.00201253],0.24538079805099347,0.16353977438272083,0.4120889717347258,0.3275874345075987,-0.4934221096608414,0.0318111909996352,0.10681150331978578
3,3,0.00266344253548199,0.004705700570140465,0.037069195280575395,0.018518586997331443,[27.35958081 17.15689321 11.94636197],[0.00277    0.00273955 0.00205121],0.25236482651832004,0.2579386052657526,0.49387669222780467,0.04389024497511729,-0.96028987903676,0.03556421840375711,0.08907521886245297
3,3,0.002698021059494211,0.00466312645713117,0.010176409706403988,0.04356246094220739,[ 23.09315799 -21.86639929 -41.19028675],[0.00232824 0.00214183 0.00219452],0.24073749238249822,0.25026407512413745,0.5388198587957475,0.34847245997621945,-0.6813489663261638,0.028334465808616312,0.12353963936970241
3,3,0.002086749776706927,0.0038269560678862104,0.11089241533495209,0.04092524699285005,[-9.23603158 -3.8371333  14.33618075],[0.00299294 0.00240396 0.0021691 ],0.24240079088005773,0.5638467940454862,0.2656805268432937,0.6034599400345242,-0.4684681717343133,0.01602732617233878,0.07713293954837105
3,3,0.0027768097263762863,0.004516716151556261,0.031190896505365995,0.06355092817648922,[ -4.00380803 -28.42616631 -38.98214336],[0.00234119 0.00218509 0.00275875],0.23880975405534852,0.2547462275919614,0.5574111921341222,0.29657704817582786,-0.7543901256056043,0.03048972854923851,0.10694526699759771
3,3,0.002630140778162686,0.0045756902367146335,0.021551184112936328,0.042923723732747776,[ 24.13571733 -26.15789397  38.97452226],[0.00287815 0.00278227 0.00270604],0.24277469914812944,0.2726645247365307,0.5510881817682283,0.655370859508112,-0.41115654614477637,0.026601697063994387,0.11880963595519757
3,3,0.0025492268355634656,0.004415813232377917,0.012715868320128165,0.036575580683977815,[ 31.19184369 -14.3249037   41.12241269],[0.0021558  0.00280187 0.00288455],0.24190034411611136,0.14034658000551192,0.4184328457548903,0.5111266437614431,-0.28955312611507045,0.025266837203460457,0.1201263919115572
3,3,0.0025011049519310874,0.0031992483522369627,0.024239290492138132,-0.0017906036475652254,[54.01669988 20.72288718 32.02933594],[0.00277608 0.00262941 0.00251326],0.26049283153623887,0.6506195565582991,0.5196037363561259,0.4207508516923449,-1.009965272758319,0.03653915461341361,0.037664907293499784
3,3,0.0027501282162089545,0.004971313380245104,0.01570676694593598,0.02114517963663376,[42.58069178 -2.75064898 21.65480201],[0.00280703 0.00219617 0.0027389 ],0.2559334883507146,0.5201283645604576,0.6772802549956183,0.06770203236197034,-1.3856400755448202,0.039433322765023635,0.09769072644804934
3,3,0.002774938854244901,0.0031638778815473527,0.03968661939881957,0.009600949293365302,[ 5.63515879  0.66569796 51.02453728],[0.00256365 0.00269526 0.00240065],0.24413406505406393,0.16561678904877142,0.2105648652758552,0.16015313527713504,-0.4601625841015555,0.03733098655176996,0.037458976982008035
