requested_n_ribs,effective_n_ribs,th_front,th_back,xf,zf,phi_ribs,th_ribs,winding_number,area_factor,normed_fx,normed_fz,reward,E_front,E_back
1,1,0.002977562880318112,0.003973163505318286,0.8011205305522981,0.1574104186297116,[-7.30277653],[0.00250687],0.2468876137920574,0.2063348538751609,0.3432345569991427,0.17361084376134592,-0.622846180905015,0.046128887522993975,0.06374698019442744
1,1,0.0027555081342862343,0.004494914614759288,0.5630978189301108,0.8881240363143612,[-55.98211985],[0.00213019],0.2473607188280419,0.24265058696193068,0.4286393944076259,0.07890434450747028,-0.8397463556901281,0.03621605618067266,0.08466626478451138
1,1,0.002577611687292048,0.004824944355615265,0.0290044233225345,0.04754107002055896,[22.37659189],[0.00257411],0.2510856911829538,0.2496561943752162,0.48331362587239496,0.02062959744938129,-0.9634259139811836,0.031393144220168874,0.09672353032612527
1,1,0.002052173479263366,0.004271177456955172,0.8164038590339386,-0.6318762445535916,[38.68377168],[0.00232392],0.2573138034022398,0.3344031840674529,0.5300219558581769,0.4499980283298127,-0.671740914998057,0.01912033572003828,0.06745051441728055
1,1,0.0028942465886128785,0.003847748594312925,0.9517106499991019,-0.1786800069300688,[13.17247299],[0.00284949],0.24875093950457974,0.2132707058607846,0.3301319906521954,0.13226371924613178,-0.6598899167714279,0.04443929891081755,0.05718174232531034
1,1,0.0026601053426832137,0.004329398383710567,0.4215990936363426,0.028781615167569274,[1.06167646],[0.00231895],0.24327307722835897,0.2040939829391357,0.3353354047749208,0.15169439963763828,-0.6310080653047772,0.03109733466444884,0.08437854673172598
1,1,0.0024223477227406096,0.003034468190136994,0.2095232863599048,0.09806248647871163,[-8.96131098],[0.00232598],0.24287650835615343,0.16960799234969878,0.1607822977557443,0.11904638456909296,-0.4542204138925035,0.024824710378555676,0.03275371751927899
1,1,0.0029621191832178593,0.0031561716875565054,0.5382648063164688,0.06456086482279577,[-2.4299141],[0.00208308],0.24208857227387767,0.16474722770455963,0.22239553218963032,0.21931279487816036,-0.40991853728990724,0.04339931388548482,0.036180138171555215
1,1,0.002780584417382807,0.004537342074354589,1.8372682068789332,-0.7312687122030022,[22.72415272],[0.00250251],0.2512889981786402,0.2525517526160991,0.4637511011692556,0.01639456088121316,-0.9511972910827818,0.03981322405400941,0.08258122797490616
1,1,0.002527836978454668,0.0032616060679870953,1.6080486839693635,-0.11528839642718236,[6.41678026],[0.00233595],0.2433665707772987,0.17067910724000893,0.19206232170510534,0.1294246404731933,-0.47668335924921973,0.028127537117038626,0.039677848559277015
1,1,0.0020785584247717797,0.004037356149352034,0.8813194650425431,-0.6036397084383218,[35.21717718],[0.00260237],0.2550809605346158,0.2931524087096022,0.43706713550433285,0.3130894405163039,-0.672211064232247,0.019755513615457486,0.06717230355429692
1,1,0.0029406032399708956,0.0034726943708406482,1.4118415179490282,-0.351197000206508,[16.52896778],[0.00252003],0.24013774147405598,0.16336851285564952,0.24480689661464441,0.2234536169637918,-0.42485953398055815,0.04064240823818048,0.04877073435692326
1,1,0.0021146356877758087,0.0036638282726115263,0.16863940086751594,-0.06181520859082812,[31.2150143],[0.00239597],0.253212138421675,0.2989716461312045,0.27420045121210324,0.05508659170766213,-0.7712976440573206,0.019892175199534685,0.049447183108966786
1,1,0.0024970846853352396,0.004324868098487898,1.2441085298264087,0.4038881237287575,[-15.34318329],[0.00283761],0.24889246794294456,0.2477674734601976,0.3603010995863787,0.03179602580174283,-0.8251650151877781,0.028592188340229426,0.07694912468958334
1,1,0.0026395609963691573,0.003362491850083505,1.5790432332941906,-0.8973704545693323,[30.7798819],[0.0026596],0.2510961232406697,0.2594199054112335,0.26271977245714667,0.07585582261167331,-0.6973799784973765,0.036427345296167084,0.04056844349803671
1,1,0.0024814224171846697,0.003710993568969523,0.2997640981423485,-0.40590585572309945,[54.80043563],[0.00295165],0.25773072549163395,0.6378878427262131,0.5883246777219464,0.35643939311749745,-1.127503852822296,0.032031158856872397,0.06794860747697712
1,1,0.002956148292432947,0.004864358899175259,0.4402543416728749,0.03621912340774802,[0.91316451],[0.00229138],0.24609549368100445,0.2067311918472362,0.4807171161697362,0.11316299820012485,-0.820380803497852,0.04262078367207065,0.10587321300005047
1,1,0.0028839875785260337,0.004925999629694525,1.1608862005993479,-0.2735970972979196,[15.63323001],[0.00241153],0.2504641970056676,0.24483853152226967,0.5298821721664614,0.02728601088125248,-0.997898889813146,0.04235956926092013,0.10139632289133685
1,1,0.0027131794548337644,0.0036724359408385116,1.5541378864996014,0.016585068613660825,[1.1702965],[0.00290108],0.24734340169694946,0.21138305562157444,0.27283764688303314,0.1281660755320244,-0.6033980286695326,0.036320647477849945,0.0518329578847335
1,1,0.002629116433169333,0.003332106856287112,1.2294467160202784,-0.41336869217139893,[20.09387753],[0.00228133],0.2506852680306017,0.25829710521876575,0.26656127958380915,0.015900382026729665,-0.7596432708064469,0.035734902772022355,0.03833200571049393
1,1,0.002028117110669839,0.004884907718570596,1.068974460131964,-0.2356831059813208,[13.97932607],[0.0025942],0.2497218416381827,0.47966897494284444,0.42582929974739897,0.03740375418079309,-1.1178163621476331,0.015825089397874782,0.09958575013562852
1,1,0.0026621413758127982,0.004475930336809534,0.6382591304088048,0.9605916781084858,[-54.47329103],[0.00255494],0.24760128823562075,0.24448198295994075,0.39131840891622394,0.05454888818040564,-0.8288527919313798,0.033442055341507675,0.08531925785718424
1,1,0.002584789005537076,0.0036532058826263874,0.2272339175388961,-0.10551665058372273,[34.26946639],[0.00274072],0.2504703404763946,0.21656900065856782,0.27973197670510497,0.08518105652945442,-0.661590261310613,0.03344583151947937,0.05096123535226004
1,1,0.002026215422195265,0.0035440332767899276,0.5667329402323535,-0.12911694004250007,[14.5529517],[0.00201419],0.24890972657141705,0.25428892606240533,0.21441173771305924,0.04711560683528585,-0.6704947835115957,0.016688578595139662,0.04678642177761653
1,1,0.0025634671897987256,0.004023492237848277,1.866534172566383,0.13758113891058077,[-3.25795608],[0.0027755],0.23895410856078975,0.16379981245323616,0.2683978650177669,0.2565645146261542,-0.4145872714056386,0.02619479090246398,0.07668483884961105
1,1,0.002814977292463962,0.003501215464608327,1.6716622049026837,0.17915126088037736,[-4.76018045],[0.00267368],0.2404150896862603,0.16473423258125497,0.23159629013755775,0.19796286867154825,-0.43878274373352477,0.036079210781563294,0.049777819783749976
1,1,0.0025295329517960527,0.003586263583593219,0.4995448525180146,-0.556079021275677,[48.80229962],[0.00203972],0.2532920936300123,0.2881203544966586,0.433273070112002,0.16259055236768968,-0.8120949658709832,0.03249568206641303,0.06939590692080326
1,1,0.0026178718380009385,0.004124232831373847,1.1174650662819583,-0.7112675085493048,[34.13472443],[0.00287161],0.251707124667338,0.257820764851491,0.3679849455628175,0.03535895345151696,-0.8421538816301296,0.03467685998419022,0.06744221238541001
1,1,0.002507149294718424,0.004189873348943685,0.922027279643855,-0.3101120483462314,[20.30699913],[0.00233109],0.2515880547030008,0.2581806641890346,0.38433058739438264,0.09744067098267876,-0.7966586353037394,0.03052358393193567,0.06806789942543912
1,1,0.002453246710918273,0.0036018398786626365,1.185562740999589,-0.3959471410302928,[20.80419672],[0.0020101],0.2488233021970645,0.2158091180295272,0.2476243839073339,0.07904410633292851,-0.6332126978009971,0.02798332679520696,0.04950641160422452
1,1,0.002110901075677496,0.004098882829396207,0.9917466446998237,0.15204526236256566,[-6.94586757],[0.00252247],0.23732892337638098,0.28591642733831585,0.2548000053800818,0.26859301728346907,-0.5094523388113096,0.014414985157581491,0.08491538394058343
1,1,0.0027383510371875707,0.004215816026175207,0.8956893571737657,-0.21510911066116822,[14.19711319],[0.00227093],0.24810163725216214,0.23987370618041717,0.3722231598586598,0.009629785243221896,-0.8505687180480173,0.037854063121372544,0.07311190704088402
1,1,0.0023532958474352062,0.004982384343288058,1.869333275622862,-0.15315048506726914,[6.4587219],[0.00249996],0.2515227909244289,0.25396628426728746,0.4993547905030847,0.07876772053377842,-0.9260761451610227,0.024353333797818066,0.10141082830987425
1,1,0.0026101618110964935,0.004420013822101993,0.8264423564299853,-0.9244238384265788,[49.57769784],[0.00258254],0.2527471302317119,0.2580150637115099,0.43385881592771436,0.0067507030555822075,-0.937870306815354,0.03436648691901648,0.0792664043995446
1,1,0.002973242977118114,0.004898946627379271,1.2199039739290536,-0.3645145607304384,[17.2151374],[0.00246891],0.25053991587629904,0.23987586221951104,0.5598983023732936,0.08205423593914414,-0.9682598445299594,0.04730465776791876,0.09877728190962268
1,1,0.002504403801202598,0.0034059737432940366,0.41204454268281254,-0.6130837853745658,[57.49385453],[0.00226937],0.25526261836511444,0.3030127914358191,0.31838373225529687,0.05715892811983005,-0.8195002139364004,0.03361233992604677,0.04588134438582907
1,1,0.0026295957663226947,0.0033938146407954542,0.9517106499991019,-0.1786800069300688,[13.17247299],[0.00278845],0.24892097124094012,0.21661808425334314,0.24232016339727003,0.10412392352638142,-0.6037352953651719,0.03465149052090537,0.041396562899102145
1,1,0.002712823320399289,0.003498893607579028,1.8830037840300973,0.32217768943644054,[-7.67997344],[0.00291445],0.24362169998158353,0.1678729207941224,0.23026400666103253,0.16121978050497504,-0.48053884693176335,0.033601956995590626,0.04821111224922301
1,1,0.0024818341235209635,0.0038424902641549397,0.661093296362476,0.014766756117139845,[0.69338506],[0.00272736],0.24245897017190896,0.21510664914447317,0.2468466582140579,0.2065529334342978,-0.4978593440961422,0.02576859429674762,0.06427957067658165
1,1,0.0023506203670873183,0.004034399394489093,1.639689135594458,-0.36864396597945415,[13.44207365],[0.0029041],0.24904799091423055,0.2508249413163444,0.30602338476320434,0.04262598140187913,-0.7632703355919002,0.02467713061819308,0.06462928120757438
1,1,0.002185386704728859,0.003332834964976405,1.979614912586524,0.45275769706404856,[-11.5137681],[0.00291101],0.2458185528132012,0.21548208061815322,0.17760510473238347,0.06116452757762845,-0.5777412105861094,0.019269657736738506,0.040812901091979305
