requested_n_ribs,effective_n_ribs,th_front,th_back,xf,zf,phi_ribs,th_ribs,winding_number,area_factor,normed_fx,normed_fz,reward,E_front,E_back
4,4,0.002351033725787794,0.003019794996630395,0.07675438352174246,0.02784243058440561,[11.10999589 21.5481091  18.79983671 -4.8334155 ],[0.00222074 0.00205582 0.00288199 0.0026948 ],0.24597975404387132,0.20929537855905825,0.16758534609533926,0.2342386031679607,-0.3886218755303081,0.02413882701809266,0.03714336083395605
4,4,0.0025180728095836923,0.004805547005063946,0.02593462755882925,0.019882040451830285,[ 7.31385163 20.90959074 52.69229243 -7.11455307],[0.00236178 0.00204819 0.0023536  0.00291541],0.25453091748309553,0.3393792788825929,0.60433067938014,0.16756657126031765,-1.030674304485511,0.032341197545292875,0.09932483712907282
4,4,0.002545417774213987,0.004367793939203765,0.03069324183177302,0.016040200016752548,[ 3.39241302  9.42413091 52.986905   58.75866822],[0.00276975 0.00207055 0.00257528 0.0022956 ],0.25061253895211627,0.2535019769296845,0.3895586852259083,0.05197100521014144,-0.8417021958975677,0.03056928365099576,0.08079354254440116
4,4,0.00224917526981087,0.004988283861359648,0.04098249068270943,0.03374606144192693,[  9.97692968  -3.69217376 -12.69155714  17.58492885],[0.00207033 0.00223725 0.00227006 0.00279289],0.24609514010553557,0.4141481235608755,0.49622908721680004,0.7253777204708799,-0.4310946304123312,0.018875827950090126,0.1312163663263076
4,4,0.0022931892757783873,0.00467730879604761,0.07043673851300536,0.018670801435956896,[ 3.87060589 26.80342972 29.28280661  0.28243649],[0.00236472 0.00246501 0.00226742 0.00239083],0.2497866253384793,0.28732526677008763,0.4110943606548412,0.2020223637110142,-0.7461838890523939,0.02214208082698881,0.09923393525499355
4,4,0.002405822739059886,0.004062149540405001,0.04340674317038473,-0.0010485558387940408,[52.94176355 35.03492795 45.98845508  6.961717  ],[0.00228958 0.00245414 0.00256941 0.00289483],0.25774866783943307,0.4043295356760795,0.4899625070698177,0.3605820166567389,-0.7914586939285915,0.030600236794382243,0.05804413061441116
4,4,0.0027267768806625383,0.0039048374165965853,0.06683761045770609,0.010774163318758134,[19.03729872 14.17501401 39.02802571 28.69648097],[0.00280346 0.00215022 0.00260235 0.00292153],0.2524748363716747,0.2579062071981521,0.3639129494794143,0.016523265363885466,-0.8577707276853557,0.039854852940448375,0.05738232844707614
4,4,0.002688179734130198,0.004383142707680296,0.030674163205623217,0.0308366606124566,[ 38.67250953 -14.08529075  17.57257751 -24.6105514 ],[0.00233551 0.00203179 0.00234932 0.0025379 ],0.25012233995253436,0.33395712074915884,0.490555503986382,0.5644405618744843,-0.510194402813591,0.03606786939365517,0.08360704152271756
4,4,0.002281293627134129,0.0047156606714182136,0.008388020851598732,0.022446785486557097,[ 37.25379479 -24.98931353  51.6441463   -1.39666638],[0.00270276 0.00211754 0.00270955 0.00268132],0.2582172529708556,0.8896160481607772,0.6637709328585268,0.048610846578147376,-1.7629933874120123,0.024913308724261618,0.09494057355741378
4,4,0.002778470352682593,0.0040830616282305325,0.0613946437621975,0.020824986724628847,[19.82557422  7.48733069 35.78415313  5.18582643],[0.00282881 0.00221594 0.00296313 0.00241182],0.24933017070169264,0.2186421556414792,0.34771135977280393,0.17921333197545283,-0.6364703541405229,0.03953654248314086,0.06906523821088058
